"No.","Time","Source","Destination","Protocol","Length","Info"
"2501","7.142100","192.168.8.117","66.22.238.13","UDP","1246","59318  >  50003 Len=1204"
"2502","7.142119","192.168.8.117","66.22.238.13","UDP","1247","59318  >  50003 Len=1205"
"2503","7.142138","192.168.8.117","66.22.238.13","UDP","1247","59318  >  50003 Len=1205"
"2504","7.147560","66.22.238.4","192.168.8.117","UDP","326","50020  >  57430 Len=284"
"2505","7.147877","192.168.8.117","66.22.238.13","UDP","1247","59318  >  50003 Len=1205"
"2506","7.147949","192.168.8.117","66.22.238.13","UDP","1247","59318  >  50003 Len=1205"
"2507","7.147972","192.168.8.117","66.22.238.13","UDP","1247","59318  >  50003 Len=1205"
"2508","7.158961","192.168.8.117","66.22.238.4","UDP","85","57430  >  50020 Len=43"
"2509","7.168966","192.168.8.117","66.22.238.13","UDP","1228","59318  >  50003 Len=1186"
"2510","7.169127","192.168.8.117","66.22.238.13","UDP","1229","59318  >  50003 Len=1187"
"2511","7.169188","192.168.8.117","66.22.238.13","UDP","1229","59318  >  50003 Len=1187"
"2512","7.169212","192.168.8.117","66.22.238.13","UDP","1229","59318  >  50003 Len=1187"
"2513","7.169237","192.168.8.117","66.22.238.13","UDP","1229","59318  >  50003 Len=1187"
"2514","7.170027","192.168.8.117","162.159.129.235","TLSv1.2","140","Application Data"
"2515","7.170679","66.22.238.4","192.168.8.117","UDP","325","50020  >  57430 Len=283"
"2516","7.174940","192.168.8.117","66.22.238.4","UDP","85","57430  >  50020 Len=43"
"2517","7.174945","192.168.8.117","66.22.238.13","UDP","1229","59318  >  50003 Len=1187"
"2518","7.175050","192.168.8.117","66.22.238.13","UDP","1229","59318  >  50003 Len=1187"
"2519","7.175115","192.168.8.117","66.22.238.13","UDP","1229","59318  >  50003 Len=1187"
"2520","7.175148","192.168.8.117","66.22.238.13","UDP","1229","59318  >  50003 Len=1187"
"2521","7.175196","192.168.8.117","66.22.238.13","UDP","1229","59318  >  50003 Len=1187"
"2522","7.179995","192.168.8.117","66.22.238.13","UDP","1229","59318  >  50003 Len=1187"
"2523","7.180061","192.168.8.117","66.22.238.13","UDP","1229","59318  >  50003 Len=1187"
"2524","7.180088","192.168.8.117","66.22.238.13","UDP","1229","59318  >  50003 Len=1187"
"2525","7.196986","192.168.8.117","66.22.238.4","UDP","85","57430  >  50020 Len=43"
"2526","7.203029","192.168.8.117","66.22.238.13","UDP","1227","59318  >  50003 Len=1185"
"2527","7.203118","192.168.8.117","66.22.238.13","UDP","1227","59318  >  50003 Len=1185"
"2528","7.203148","192.168.8.117","66.22.238.13","UDP","1227","59318  >  50003 Len=1185"
"2529","7.203169","192.168.8.117","66.22.238.13","UDP","1227","59318  >  50003 Len=1185"
"2530","7.203187","192.168.8.117","66.22.238.13","UDP","1227","59318  >  50003 Len=1185"
"2531","7.203205","192.168.8.117","66.22.238.13","UDP","1227","59318  >  50003 Len=1185"
"2532","7.205931","66.22.238.4","192.168.8.117","UDP","332","50020  >  57430 Len=290"
"2533","7.208976","192.168.8.117","66.22.238.13","UDP","1227","59318  >  50003 Len=1185"
"2534","7.209091","192.168.8.117","66.22.238.13","UDP","1227","59318  >  50003 Len=1185"
"2535","7.209115","192.168.8.117","66.22.238.13","UDP","1228","59318  >  50003 Len=1186"
"2536","7.209134","192.168.8.117","66.22.238.13","UDP","1228","59318  >  50003 Len=1186"
"2537","7.209178","192.168.8.117","66.22.238.13","UDP","1228","59318  >  50003 Len=1186"
"2538","7.213945","192.168.8.117","66.22.238.4","UDP","85","57430  >  50020 Len=43"
"2539","7.213945","192.168.8.117","66.22.238.13","UDP","1228","59318  >  50003 Len=1186"
"2540","7.213981","192.168.8.117","66.22.238.13","UDP","1228","59318  >  50003 Len=1186"
"2541","7.228283","66.22.238.13","192.168.8.117","UDP","130","50003  >  59318 Len=88"
"2542","7.235981","192.168.8.117","66.22.238.4","UDP","85","57430  >  50020 Len=43"
"2543","7.235981","192.168.8.117","66.22.238.13","UDP","1255","59318  >  50003 Len=1213"
"2544","7.236103","192.168.8.117","66.22.238.13","UDP","1255","59318  >  50003 Len=1213"
"2545","7.236126","192.168.8.117","66.22.238.13","UDP","1255","59318  >  50003 Len=1213"
"2546","7.236144","192.168.8.117","66.22.238.13","UDP","1255","59318  >  50003 Len=1213"
"2547","7.236163","192.168.8.117","66.22.238.13","UDP","1255","59318  >  50003 Len=1213"
"2548","7.237875","192.168.8.117","34.102.176.152","TCP","55","49435  >  443 [ACK] Seq=1 Ack=1 Win=512 Len=1 [TCP segment of a reassembled PDU]"
"2549","7.242011","192.168.8.117","66.22.238.13","UDP","1255","59318  >  50003 Len=1213"
"2550","7.242093","192.168.8.117","66.22.238.13","UDP","1255","59318  >  50003 Len=1213"
"2551","7.242136","192.168.8.117","66.22.238.13","UDP","1255","59318  >  50003 Len=1213"
"2552","7.242156","192.168.8.117","66.22.238.13","UDP","1255","59318  >  50003 Len=1213"
"2553","7.242174","192.168.8.117","66.22.238.13","UDP","1255","59318  >  50003 Len=1213"
"2554","7.247023","192.168.8.117","66.22.238.13","UDP","1255","59318  >  50003 Len=1213"
"2555","7.247095","192.168.8.117","66.22.238.13","UDP","1255","59318  >  50003 Len=1213"
"2556","7.247116","192.168.8.117","66.22.238.13","UDP","1256","59318  >  50003 Len=1214"
"2557","7.259003","192.168.8.117","66.22.238.4","UDP","85","57430  >  50020 Len=43"
"2558","7.260994","192.168.8.117","66.22.238.13","RTCP","118","Sender Report   "
"2559","7.261124","66.22.238.4","192.168.8.117","UDP","334","50020  >  57430 Len=292"
"2560","7.264015","162.159.129.235","192.168.8.117","TCP","54","443  >  51946 [ACK] Seq=1 Ack=345 Win=8 Len=0"
"2561","7.270085","192.168.8.117","66.22.238.13","UDP","1237","59318  >  50003 Len=1195"
"2562","7.270149","192.168.8.117","66.22.238.13","UDP","1237","59318  >  50003 Len=1195"
"2563","7.270170","192.168.8.117","66.22.238.13","UDP","1237","59318  >  50003 Len=1195"
"2564","7.270189","192.168.8.117","66.22.238.13","UDP","1237","59318  >  50003 Len=1195"
"2565","7.270207","192.168.8.117","66.22.238.13","UDP","1237","59318  >  50003 Len=1195"
"2566","7.275981","192.168.8.117","66.22.238.4","UDP","85","57430  >  50020 Len=43"
"2567","7.275981","192.168.8.117","66.22.238.13","UDP","1237","59318  >  50003 Len=1195"
"2568","7.276055","192.168.8.117","66.22.238.13","UDP","1237","59318  >  50003 Len=1195"
"2569","7.276073","192.168.8.117","66.22.238.13","UDP","1237","59318  >  50003 Len=1195"
"2570","7.276124","192.168.8.117","66.22.238.13","UDP","1238","59318  >  50003 Len=1196"
"2571","7.276154","192.168.8.117","66.22.238.13","UDP","1238","59318  >  50003 Len=1196"
"2572","7.281961","192.168.8.117","66.22.238.13","UDP","1238","59318  >  50003 Len=1196"
"2573","7.282052","192.168.8.117","66.22.238.13","UDP","1238","59318  >  50003 Len=1196"
"2574","7.282078","192.168.8.117","66.22.238.13","UDP","1238","59318  >  50003 Len=1196"
"2575","7.298988","192.168.8.117","66.22.238.4","UDP","85","57430  >  50020 Len=43"
"2576","7.298988","192.168.8.117","66.22.238.13","UDP","1236","59318  >  50003 Len=1194"
"2577","7.299131","192.168.8.117","66.22.238.13","UDP","1236","59318  >  50003 Len=1194"
"2578","7.299160","192.168.8.117","66.22.238.13","UDP","1236","59318  >  50003 Len=1194"
"2579","7.299185","192.168.8.117","66.22.238.13","UDP","1236","59318  >  50003 Len=1194"
"2580","7.299210","192.168.8.117","66.22.238.13","UDP","1236","59318  >  50003 Len=1194"
"2581","7.305084","192.168.8.117","66.22.238.13","UDP","1236","59318  >  50003 Len=1194"
"2582","7.305193","192.168.8.117","66.22.238.13","UDP","1236","59318  >  50003 Len=1194"
"2583","7.305227","192.168.8.117","66.22.238.13","UDP","1236","59318  >  50003 Len=1194"
"2584","7.305269","192.168.8.117","66.22.238.13","UDP","1236","59318  >  50003 Len=1194"
"2585","7.305314","192.168.8.117","66.22.238.13","UDP","1236","59318  >  50003 Len=1194"
"2586","7.309963","192.168.8.117","66.22.238.13","UDP","1236","59318  >  50003 Len=1194"
"2587","7.310056","192.168.8.117","66.22.238.13","UDP","1236","59318  >  50003 Len=1194"
"2588","7.310094","192.168.8.117","66.22.238.13","UDP","1237","59318  >  50003 Len=1195"
"2589","7.315019","66.22.238.4","192.168.8.117","UDP","318","50020  >  57430 Len=276"
"2590","7.316103","192.168.8.117","66.22.238.4","UDP","85","57430  >  50020 Len=43"
"2591","7.321694","66.22.238.4","192.168.8.117","UDP","324","50020  >  57430 Len=282"
"2592","7.333114","192.168.8.117","66.22.238.13","UDP","1192","59318  >  50003 Len=1150"
"2593","7.333299","192.168.8.117","66.22.238.13","UDP","1192","59318  >  50003 Len=1150"
"2594","7.333421","192.168.8.117","66.22.238.13","UDP","1192","59318  >  50003 Len=1150"
"2595","7.333467","192.168.8.117","66.22.238.13","UDP","1192","59318  >  50003 Len=1150"
"2596","7.333532","192.168.8.117","66.22.238.13","UDP","1192","59318  >  50003 Len=1150"
"2597","7.333592","192.168.8.117","66.22.238.13","UDP","1192","59318  >  50003 Len=1150"
"2598","7.339002","192.168.8.117","66.22.238.4","UDP","85","57430  >  50020 Len=43"
"2599","7.339002","192.168.8.117","66.22.238.13","UDP","1192","59318  >  50003 Len=1150"
"2600","7.339093","192.168.8.117","66.22.238.13","UDP","1192","59318  >  50003 Len=1150"
"2601","7.339114","192.168.8.117","66.22.238.13","UDP","1192","59318  >  50003 Len=1150"
"2602","7.339132","192.168.8.117","66.22.238.13","UDP","1192","59318  >  50003 Len=1150"
"2603","7.339150","192.168.8.117","66.22.238.13","UDP","1192","59318  >  50003 Len=1150"
"2604","7.343988","192.168.8.117","66.22.238.13","UDP","1192","59318  >  50003 Len=1150"
"2605","7.344083","192.168.8.117","66.22.238.13","UDP","1193","59318  >  50003 Len=1151"
"2606","7.344117","192.168.8.117","66.22.238.13","UDP","1193","59318  >  50003 Len=1151"
"2607","7.345949","66.22.238.4","192.168.8.117","UDP","331","50020  >  57430 Len=289"
"2608","7.355995","192.168.8.117","66.22.238.13","RTCP","102","Sender Report   "
"2609","7.367028","192.168.8.117","66.22.238.13","UDP","1238","59318  >  50003 Len=1196"
"2610","7.367107","192.168.8.117","66.22.238.13","UDP","1238","59318  >  50003 Len=1196"
"2611","7.367136","192.168.8.117","66.22.238.13","UDP","1238","59318  >  50003 Len=1196"
"2612","7.367156","192.168.8.117","66.22.238.13","UDP","1238","59318  >  50003 Len=1196"
"2613","7.367174","192.168.8.117","66.22.238.13","UDP","1238","59318  >  50003 Len=1196"
"2614","7.372027","192.168.8.117","66.22.238.13","UDP","1239","59318  >  50003 Len=1197"
"2615","7.372125","192.168.8.117","66.22.238.13","UDP","1239","59318  >  50003 Len=1197"
"2616","7.372163","192.168.8.117","66.22.238.13","UDP","1239","59318  >  50003 Len=1197"
"2617","7.372181","192.168.8.117","66.22.238.13","UDP","1239","59318  >  50003 Len=1197"
"2618","7.372200","192.168.8.117","66.22.238.13","UDP","1239","59318  >  50003 Len=1197"
"2619","7.374127","66.22.238.4","192.168.8.117","UDP","326","50020  >  57430 Len=284"
"2620","7.374127","66.22.238.13","192.168.8.117","UDP","122","50003  >  59318 Len=80"
"2621","7.374127","66.22.238.4","192.168.8.117","UDP","331","50020  >  57430 Len=289"
"2622","7.375213","34.102.176.152","192.168.8.117","TCP","66","443  >  49435 [ACK] Seq=1 Ack=2 Win=290 Len=0 SLE=1 SRE=2"
"2623","7.377957","192.168.8.117","66.22.238.13","UDP","1239","59318  >  50003 Len=1197"
"2624","7.378052","192.168.8.117","66.22.238.13","UDP","1239","59318  >  50003 Len=1197"
"2625","7.390245","66.22.238.4","192.168.8.117","UDP","325","50020  >  57430 Len=283"
"2626","7.400425","192.168.8.117","66.22.238.13","UDP","1201","59318  >  50003 Len=1159"
"2627","7.400531","192.168.8.117","66.22.238.13","UDP","1201","59318  >  50003 Len=1159"
"2628","7.400576","192.168.8.117","66.22.238.13","UDP","1201","59318  >  50003 Len=1159"
"2629","7.400608","192.168.8.117","66.22.238.13","UDP","1201","59318  >  50003 Len=1159"
"2630","7.400641","192.168.8.117","66.22.238.13","UDP","1201","59318  >  50003 Len=1159"
"2631","7.400714","192.168.8.117","66.22.238.13","UDP","1201","59318  >  50003 Len=1159"
"2632","7.405076","66.22.238.4","192.168.8.117","UDP","312","50020  >  57430 Len=270"
"2633","7.406051","192.168.8.117","66.22.238.13","UDP","1201","59318  >  50003 Len=1159"
"2634","7.406143","192.168.8.117","66.22.238.13","UDP","1201","59318  >  50003 Len=1159"
"2635","7.406177","192.168.8.117","66.22.238.13","UDP","1201","59318  >  50003 Len=1159"
"2636","7.406202","192.168.8.117","66.22.238.13","UDP","1201","59318  >  50003 Len=1159"
"2637","7.406243","192.168.8.117","66.22.238.13","UDP","1201","59318  >  50003 Len=1159"
"2638","7.410995","192.168.8.117","66.22.238.13","UDP","1202","59318  >  50003 Len=1160"
"2639","7.411057","192.168.8.117","66.22.238.13","UDP","1202","59318  >  50003 Len=1160"
"2640","7.411084","192.168.8.117","66.22.238.13","UDP","1202","59318  >  50003 Len=1160"
"2641","7.416973","192.168.8.117","66.22.238.13","RTCP","102","Sender Report   Source description   [Malformed Packet]"
"2642","7.424455","66.22.238.4","192.168.8.117","UDP","335","50020  >  57430 Len=293"
"2643","7.433091","192.168.8.117","66.22.238.13","UDP","1252","59318  >  50003 Len=1210"
"2644","7.433285","192.168.8.117","66.22.238.13","UDP","1252","59318  >  50003 Len=1210"
"2645","7.433440","192.168.8.117","66.22.238.13","UDP","1253","59318  >  50003 Len=1211"
"2646","7.433528","192.168.8.117","66.22.238.13","UDP","1253","59318  >  50003 Len=1211"
"2647","7.433583","192.168.8.117","66.22.238.13","UDP","1253","59318  >  50003 Len=1211"
"2648","7.439031","192.168.8.117","66.22.238.13","UDP","1253","59318  >  50003 Len=1211"
"2649","7.439104","192.168.8.117","66.22.238.13","UDP","1253","59318  >  50003 Len=1211"
"2650","7.439128","192.168.8.117","66.22.238.13","UDP","1253","59318  >  50003 Len=1211"
"2651","7.439147","192.168.8.117","66.22.238.13","UDP","1253","59318  >  50003 Len=1211"
"2652","7.439165","192.168.8.117","66.22.238.13","UDP","1253","59318  >  50003 Len=1211"
"2653","7.444027","192.168.8.117","66.22.238.13","UDP","1253","59318  >  50003 Len=1211"
"2654","7.444140","192.168.8.117","66.22.238.13","UDP","1253","59318  >  50003 Len=1211"
"2655","7.444173","192.168.8.117","66.22.238.13","UDP","1253","59318  >  50003 Len=1211"
"2656","7.450188","66.22.238.4","192.168.8.117","UDP","325","50020  >  57430 Len=283"
"2657","7.463973","66.22.238.4","192.168.8.117","UDP","313","50020  >  57430 Len=271"
"2658","7.470512","192.168.8.117","66.22.238.13","UDP","1258","59318  >  50003 Len=1216"
"2659","7.470576","192.168.8.117","66.22.238.13","UDP","1258","59318  >  50003 Len=1216"
"2660","7.470597","192.168.8.117","66.22.238.13","UDP","1258","59318  >  50003 Len=1216"
"2661","7.470616","192.168.8.117","66.22.238.13","UDP","1258","59318  >  50003 Len=1216"
"2662","7.470635","192.168.8.117","66.22.238.13","UDP","1258","59318  >  50003 Len=1216"
"2663","7.473818","66.22.238.4","192.168.8.117","UDP","330","50020  >  57430 Len=288"
"2664","7.475506","192.168.8.117","66.22.238.13","UDP","1258","59318  >  50003 Len=1216"
"2665","7.475568","192.168.8.117","66.22.238.13","UDP","1258","59318  >  50003 Len=1216"
"2666","7.475602","192.168.8.117","66.22.238.13","UDP","1258","59318  >  50003 Len=1216"
"2667","7.475646","192.168.8.117","66.22.238.13","UDP","1259","59318  >  50003 Len=1217"
"2668","7.480540","192.168.8.117","66.22.238.13","UDP","1259","59318  >  50003 Len=1217"
"2669","7.480623","192.168.8.117","66.22.238.13","RTCP","102","Sender Report   "
"2670","7.480648","192.168.8.117","66.22.238.13","UDP","1259","59318  >  50003 Len=1217"
"2671","7.480667","192.168.8.117","66.22.238.13","UDP","1259","59318  >  50003 Len=1217"
"2672","7.481441","66.22.238.13","192.168.8.117","UDP","138","50003  >  59318 Len=96"
"2673","7.486629","192.168.8.117","66.22.238.13","UDP","50","59318  >  50003 Len=8"
"2674","7.497313","66.22.238.4","192.168.8.117","UDP","339","50020  >  57430 Len=297"
"2675","7.497313","13.107.6.158","192.168.8.117","TCP","54","443  >  49472 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2676","7.499775","192.168.8.117","34.102.176.152","TCP","55","49437  >  443 [ACK] Seq=1 Ack=1 Win=512 Len=1 [TCP segment of a reassembled PDU]"
"2677","7.502890","66.22.238.4","192.168.8.117","UDP","331","50020  >  57430 Len=289"
"2678","7.503283","192.168.8.117","66.22.238.13","UDP","1201","59318  >  50003 Len=1159"
"2679","7.503321","192.168.8.117","66.22.238.13","UDP","1201","59318  >  50003 Len=1159"
"2680","7.503343","192.168.8.117","66.22.238.13","UDP","1201","59318  >  50003 Len=1159"
"2681","7.503362","192.168.8.117","66.22.238.13","UDP","1201","59318  >  50003 Len=1159"
"2682","7.503380","192.168.8.117","66.22.238.13","UDP","1201","59318  >  50003 Len=1159"
"2683","7.503398","192.168.8.117","66.22.238.13","UDP","1201","59318  >  50003 Len=1159"
"2684","7.508934","192.168.8.117","66.22.238.13","UDP","1202","59318  >  50003 Len=1160"
"2685","7.509055","192.168.8.117","66.22.238.13","UDP","1202","59318  >  50003 Len=1160"
"2686","7.509115","192.168.8.117","66.22.238.13","UDP","1202","59318  >  50003 Len=1160"
"2687","7.509164","192.168.8.117","66.22.238.13","UDP","1202","59318  >  50003 Len=1160"
"2688","7.509205","192.168.8.117","66.22.238.13","UDP","1202","59318  >  50003 Len=1160"
"2689","7.510359","66.22.238.4","192.168.8.117","UDP","327","50020  >  57430 Len=285"
"2690","7.513943","192.168.8.117","66.22.238.13","UDP","1202","59318  >  50003 Len=1160"
"2691","7.514032","192.168.8.117","66.22.238.13","UDP","1202","59318  >  50003 Len=1160"
"2692","7.514072","192.168.8.117","66.22.238.13","UDP","1202","59318  >  50003 Len=1160"
"2693","7.536656","192.168.8.117","66.22.238.13","UDP","1190","59318  >  50003 Len=1148"
"2694","7.536765","192.168.8.117","66.22.238.13","UDP","1190","59318  >  50003 Len=1148"
"2695","7.536792","192.168.8.117","66.22.238.13","UDP","1190","59318  >  50003 Len=1148"
"2696","7.536814","192.168.8.117","66.22.238.13","UDP","1190","59318  >  50003 Len=1148"
"2697","7.536832","192.168.8.117","66.22.238.13","UDP","1190","59318  >  50003 Len=1148"
"2698","7.536850","192.168.8.117","66.22.238.13","UDP","1190","59318  >  50003 Len=1148"
"2699","7.542476","192.168.8.117","66.22.238.13","UDP","1190","59318  >  50003 Len=1148"
"2700","7.542563","192.168.8.117","66.22.238.13","UDP","1190","59318  >  50003 Len=1148"
"2701","7.542632","192.168.8.117","66.22.238.13","UDP","1190","59318  >  50003 Len=1148"
"2702","7.542682","192.168.8.117","66.22.238.13","UDP","1190","59318  >  50003 Len=1148"
"2703","7.542706","192.168.8.117","66.22.238.13","UDP","1190","59318  >  50003 Len=1148"
"2704","7.546638","66.22.238.4","192.168.8.117","UDP","334","50020  >  57430 Len=292"
"2705","7.547491","192.168.8.117","66.22.238.13","UDP","1190","59318  >  50003 Len=1148"
"2706","7.547548","192.168.8.117","66.22.238.13","UDP","1191","59318  >  50003 Len=1149"
"2707","7.558643","192.168.8.117","66.22.238.4","UDP","303","57430  >  50020 Len=261"
"2708","7.567206","192.168.8.117","162.159.129.235","TLSv1.2","140","Application Data"
"2709","7.567447","66.22.238.4","192.168.8.117","UDP","319","50020  >  57430 Len=277"
